gamename,metacritic,reccount,IsFree,PCRECs,Price
Think To Die 2,0,0,False,True,3.99
My Mom is a Witch,0,0,False,True,0.0
Puzzle Cube,0,0,False,True,2.99
Racecar.io,0,0,True,True,0.0
Sakura Nova,0,0,False,True,14.99
Razortron 2000,0,0,False,True,0.99
Kombine,0,0,False,True,0.99
Final Quest II,0,0,False,True,0.99
Natures Wrath VR,0,0,False,True,9.99
Fabulous - Angelas Fashion Fever,0,0,False,True,19.99
K-Rolik,0,0,False,True,1.99
GrottyScape,0,0,False,True,1.99
Epica,0,0,False,True,9.99
Starfighter Arduxim,0,0,False,True,3.99
ISLANDS: Non-Places,0,0,False,True,0.0
Delicious! Pretty Girls Mahjong Solitaire,0,329,False,True,0.99
Tales of the Elements FC,0,0,False,True,6.99
Dawn of Warriors,0,0,False,True,4.99
Sorcery Is for Saps,0,0,False,True,3.99
Subject 264,0,0,False,True,0.0
Crewsaders,0,0,False,True,0.0
Rose of Winter,0,0,False,True,11.99
Krampus,0,0,False,True,4.99
MC Lars: The Video Game,0,0,False,True,4.99
Galactic Adventures,0,0,False,True,3.99
Clickdraw Clicker,0,0,False,True,0.99
Hoverboards VR,0,0,False,True,0.0
Suppressed,0,0,False,True,2.99
Redrum: Dead Diary,0,0,False,True,6.99
The Frontier,0,0,False,True,9.99
RuinsCity_VR,0,0,False,True,8.99
Help,0,0,False,True,2.99
Panoptic,0,0,True,True,0.0
Lost in Reefs: Antarctic,0,0,False,True,3.99
RuneSage,0,0,False,True,9.99
Win Big Or Die,0,0,True,True,0.0
Edmersiv,0,0,True,True,0.0
Project Alpha 002,0,0,False,True,0.0
Escape the Game,0,590,True,True,0.0
Slingshot people,0,0,False,True,0.99
Remaining in a dream,0,0,False,True,0.99
Plankton,0,0,False,True,0.0
On the front line,0,0,False,True,8.99
Extreme Skiing VR,0,0,False,True,7.99
Super Puzzle Sisters,0,0,False,True,7.99
Mahsung Deluxe,0,0,False,True,1.99
Dessert Storm,0,0,False,True,1.99
Bubble Blowout,0,0,False,True,1.99
PIRATADO 1,0,0,False,True,7.99
Drift GEAR Racing Free,0,0,True,True,0.0
DemonicGuestVR,0,0,False,True,1.99
Pumpkin SculptrVR,0,0,True,True,0.0
Head It!: VR Soccer Heading Game,0,0,False,True,5.99
Guardian of The Demon Valley,0,0,False,True,8.99
Project: R.E.B.O.O.T,0,0,False,True,0.0
The Night The Carsons Disappeared,0,0,False,True,1.99
Catacomb Explorers,0,0,False,True,0.99
Pipejob,0,0,False,True,7.99
Monster Maze VR,0,0,False,True,3.99
Last Days,0,0,False,True,6.99
Cogito,0,0,False,True,5.99
Damned Cold,0,0,False,True,7.99
Altar Guardian,0,0,False,True,1.99
Other Tanks,0,0,False,True,0.0
Mars Industries,0,0,False,True,1.99
Dream UniVRse,0,0,False,True,0.0
Murder Mystery Adventure,0,0,False,True,7.99
Book Series - Alice in Wonderland,0,0,False,True,0.0
The Bellows,0,0,False,True,9.99
Potioneer: The VR Gardening Simulator,0,0,False,True,0.99
The Puppet Master,0,0,True,True,0.0
Escape Bloody Mary,0,0,False,True,3.99
Driftwatch VR,0,0,False,True,0.0
21 Steps to Soul,0,0,False,True,7.99
Blood Ties,0,0,False,True,1.99
NSFW ~ Not a Simulator For Working,0,0,False,True,0.0
Professor Nasty Time: The Stupidly Unfair Test Simulator 2016,0,0,False,True,2.99
The face of hope: Underground,0,0,False,True,0.0
Landfill,0,0,False,True,0.0
Sleight,0,0,False,True,0.0
Time Of Silence,0,0,False,True,0.0
Hollow Bliss,0,0,False,True,0.0
Hover Hazard,0,0,False,True,1.99
PHAT PHROG,0,0,True,True,0.0
Anamorphine,0,0,False,True,0.0
VOI,0,0,False,True,0.0
Ghostdream,0,0,False,True,5.99
Shady Brook - A Dark Mystery Text Adventure,0,0,False,True,3.99
Hunting Unlimited 2011,0,0,False,True,9.99
Trip to Vinelands,0,0,False,True,0.99
Brief Karate Foolish,0,0,True,True,0.0
Grab the Bottle,0,0,False,True,0.0
Sluggish Morss: Days of the Purple Sun,0,0,False,True,0.99
North Side,0,0,False,True,0.0
Vanguards,0,0,True,True,0.0
Operation Breakout(r),0,0,False,True,0.0
Machine Hunt,0,0,False,True,0.0
Above - VR,0,0,False,True,0.0
Halloween mysteries,0,0,False,True,0.0
Boo Breakers: The Ghostening,0,0,False,True,4.99
Mausoleum of the Medusa,0,0,True,True,0.0
Across,0,0,False,True,0.0
Sorcerers of Kinetics (VR),0,0,False,True,0.0
The Survey,0,0,False,True,0.0
Space Beret,0,0,False,True,0.99
Equin: The Lantern,0,0,False,True,0.0
Abode,0,0,False,True,0.0
Tonight We Riot,0,0,False,True,0.0
Pixel Soccer,0,0,False,True,0.0
DROD: The Second Sky,0,0,False,True,0.0
Ashes of Immortality II - Bad Blood,0,0,False,True,0.0
Mallow Drops,0,0,False,True,0.0
King Lucas,0,0,False,True,0.0
Metal Tales: Fury of the Guitar Gods,0,0,False,True,0.0
Project CARS - Pagani Edition,0,250,True,True,0.0
Disastr_Blastr,0,0,False,True,0.0
Wildfire,0,0,False,True,0.0
Z-Exemplar,0,0,False,True,0.0
Stellar Stars,0,0,False,True,0.0
Battle Islands: Commanders,0,0,True,True,0.0
Asher,0,0,False,True,0.0
The Secret of Pineview Forest,0,0,True,True,0.0
Dark Quest 2,0,0,False,True,0.0
A dragon girl looks up at the endless sky,0,0,False,True,9.99
Franchise Hockey Manager 3,0,0,False,True,0.0
In The Shadows,0,0,False,True,0.0
Night in the Woods,0,0,False,True,0.0
Gear Gauntlet,0,0,False,True,0.0
Way of the Red,0,0,False,True,0.0
Zone of Lacryma,0,0,False,True,0.0
The Wardrobe,0,0,False,True,0.0
Epic Flail,0,0,False,True,0.0
Deaths Life,0,0,False,True,5.99
Carmageddon: Max Damage,0,295,False,True,29.99
Sceal,0,0,False,True,4.99
Ball of Wonder,0,0,False,True,2.99
Rogue Stache,0,0,False,True,0.0
Blade & Bones,0,0,False,True,0.0
CRAPPY ZOMBIE GAME,0,0,False,True,4.99
Elves vs Goblins Defender,0,0,False,True,9.99
Dragon Skies VR,0,0,False,True,0.0
Overkill VR,0,0,False,True,0.0
Why is the Princess in a Magic Forest?!,0,0,False,True,0.0
Chen Sha Huo (Lost in Secular Love),0,0,False,True,9.99
ShotForge,0,0,True,True,0.0
Emergency 2017,0,0,False,True,39.99
Inevitable Path,0,0,False,True,0.0
Evil Orbs,0,0,False,True,4.99
bobs game (puzzle game) from bobs game,0,0,True,True,0.0
In Extremis,0,0,False,True,0.0
Manor of the Damned!,0,0,False,True,0.0
Behold!,0,0,False,True,1.99
Colt Express,0,0,False,True,0.0
Killing Zombies,0,0,False,True,4.99
Constricting Cubes,0,0,False,True,9.99
One More Night,0,0,False,True,0.0
Stereo Aereo,0,0,False,True,0.0
Defense Of Greece TD,0,0,False,True,0.0
Brumm,0,0,False,True,0.0
Dungeon Of Doom Puzzle,0,0,False,True,2.99
HAUNTED: Halloween 85 (Original NES Game),0,0,False,True,9.99
Portal Key,0,0,False,True,1.99
Citalis,0,0,False,True,0.0
Nanomedix Inc,0,0,False,True,0.99
Imprisoned Light,0,0,False,True,1.99
Vulture Island,0,0,False,True,4.99
Sally Face,0,0,False,True,0.0
RunVR,0,0,False,True,0.0
Block Blowout,0,0,False,True,1.99
Balloon Blowout,0,0,False,True,1.99
RacetronicVR,0,0,False,True,0.0
Byte Family,0,0,False,True,4.99
Painted Memories,0,0,False,True,0.0
Slap The Fly,0,0,False,True,0.0
Legend of Merchant,0,0,False,True,1.99
Zombie Exodus: Safe Haven,0,0,False,True,4.99
Whack a Vote: Hammering the Polls,0,0,False,True,0.0
Snake Pass,0,0,False,True,0.0
VRCapture,0,0,True,True,0.0
Organ Quarter Pre-Alpha Demo,0,0,True,True,0.0
AL*FINE,0,0,False,True,0.0
Bedfellows FRENZY,0,0,False,True,0.0
GO AWAY THERES KUMIS OVER THERE!,0,0,False,True,0.99
Shiver: Poltergeist Collectors Edition,0,0,False,True,12.99
Redemption Cemetery: Bitter Frost Collectors Edition,0,0,False,True,12.99
Wild Animals - Animated Jigsaws,0,0,False,True,0.0
Gem Forge,0,0,False,True,0.0
The Journey,0,0,False,True,0.0
Craft Keep VR,0,0,False,True,0.0
Crispy Chicken,0,0,False,True,0.0
Heart and Seoul,0,0,False,True,0.0
Snowball!,0,0,False,True,0.0
Anomalies,0,0,False,True,1.99
Strongmind,0,0,False,True,0.0
Septic Savages,0,0,False,True,0.0
Thats Mahjong!,0,0,False,True,1.99
Mosaic: Game of Gods,0,0,False,True,4.99
7D Game (VR for VIVE),0,0,True,True,0.0
Apokalypsis,0,0,False,True,0.0
Guild Quest,0,0,True,True,0.0
Darkness Ahead,0,0,False,True,0.0
Izanamis Dream Battle,0,0,False,True,4.99
Trump Simulator VR,0,0,False,True,0.99
Clown2Beat,0,0,True,True,0.0
Alien Invasion Tower Defense,0,0,False,True,6.99
Celestial Breach,0,0,False,True,0.0
Congresswolf,0,0,False,True,3.99
Wheely,0,0,False,True,0.0
One Sole Purpose,0,0,False,True,0.0
VR RunningJoe,0,0,False,True,0.0
ObserVR Beta,0,0,True,True,0.0
One Night Stand,0,0,False,True,0.0
Fiber Twig: Midnight Puzzle,0,0,False,True,2.99
Charm Tale Quest,0,0,False,True,2.99
What The Heck Dude?,0,0,False,True,0.0
Heroes of Havoc: Idle Adventures,0,0,True,True,0.0
Dofus,72,0,True,True,0.0
Realms of Arkania: Star Trail,0,0,False,True,24.99
Call of Duty(r): Infinite Warfare,0,6702,False,True,59.99
Get Even,0,0,False,True,0.0
Radiation Island,0,0,False,True,2.99
cloudphobia,0,0,False,True,5.99
The Exiled,0,0,False,True,0.0
Finding Paradise,0,0,False,True,0.0
Subsiege,0,0,False,True,0.0
Pig Eat Ball,0,0,False,True,0.0
Cyber Chicken,0,0,False,True,14.99
Google Earth VR,0,813,True,True,0.0
The Martian VR Experience,0,0,False,True,19.99
Stratus: Battle For The Sky,0,0,False,True,15.99
Drive!Drive!Drive!,0,0,False,True,0.0
Super Daryl Deluxe,0,0,False,True,0.0
Star Trek: Starfleet Command Gold Edition,0,0,False,True,5.99
Redemption: Saints And Sinners,0,0,False,True,2.99
GAROU: MARK OF THE WOLVES,0,0,False,True,9.99
Hollow Knight,0,0,False,True,0.0
Toonstruck,0,0,False,True,9.99
FIRMA,0,0,False,True,12.99
Ohr: vr,0,0,False,True,5.99
XField Paintball 3,0,0,False,True,0.0
Sentinels,0,0,False,True,0.0
High Fidelity,0,0,True,True,0.0
DeathCrank,0,0,False,True,0.0
The Spookening,0,0,True,True,0.0
Dishonored 2,86,12451,False,True,59.99
Lords of New York,0,0,False,True,0.0
Siegecraft Commander,0,0,False,True,0.0
Revolve,0,0,False,True,0.0
Motorsport Manager,82,1150,False,True,34.99
Caretaker Retribution,0,0,False,True,0.0
Creeper World: Anniversary Editon,0,0,False,True,4.99
Creeper World 2: Anniversary Edition,0,0,False,True,4.99
Gods and Idols,0,0,True,True,0.0
Space Junk Patrol,0,0,False,True,5.99
Tales of Berseria(tm),0,0,False,True,49.99
Memoranda,0,0,False,True,0.0
Breakroom,0,0,False,True,7.99
Sethian,0,0,False,True,4.99
Melon Simulator,0,0,False,True,9.99
Street Posse Showdown,0,0,False,True,19.99
Escape: Sierra Leone,0,0,False,True,19.99
The SoulKeeper VR,0,0,False,True,0.0
Mindball Play,0,0,False,True,6.99
Watch_Dogs(r) 2,0,4472,False,True,59.99
Minimal,0,0,False,True,0.0
Ariel,0,0,False,True,0.0
Wincars Racer,0,0,False,True,11.99
Snakes on an Extradimensional Plane,0,0,False,True,2.99
Skylar & Plux: Adventure On Clover Island,0,0,False,True,0.0
Hacked,0,0,False,True,4.99
Quantum Chess,0,0,False,True,0.0
Days of War,0,0,False,True,0.0
Spider Wars,0,0,False,True,14.99
DRAGON BALL XENOVERSE 2,0,3385,False,True,49.99
FrightShow Fighter,0,0,False,True,9.99
Gary the Gull,0,0,True,True,0.0
TumbleSeed,0,0,False,True,0.0
Who Must Die,0,0,False,True,0.0
Palinurus,0,0,True,True,0.0
PlayFortress,0,0,False,True,19.99
Steep,0,659,False,True,59.99
EmergeNYC,0,199,False,True,34.99
CAFE 0 ~The Sleeping Beast~,0,0,False,True,21.99
Darksiders Warmastered Edition,0,1031,False,True,19.99
Last Survivor,0,211,False,True,12.99
Arcade Saga,0,0,False,True,29.99
Regalia: Of Men and Monarchs,0,0,False,True,0.0
Bounce,0,0,False,True,24.99
Runbow,0,0,False,True,14.99
Sumer,0,0,False,True,0.0
Bootleg Systems,0,0,False,True,0.0
Rage Pig,0,0,False,True,1.99
The Pedestrian,0,0,False,True,0.0
Voodoo,0,0,False,True,0.0
Genital Jousting,0,766,False,True,4.99
Winged Sakura: Demon Civil War,0,0,False,True,9.99
SwingStar VR,0,0,False,True,0.0
Emberdoom,0,0,False,True,9.99
Zero Escape: The Nonary Games,0,0,False,True,0.0
Qantas VR,0,0,True,True,0.0
Yu-Gi-Oh! Legacy of the Duelist,0,104,False,True,19.99
Nitroplus Blasterz: Heroines Infinite Duel,0,0,False,True,29.99
NAL Is Alive,0,0,False,True,0.0
JOLT: Super Robot Racer,0,0,False,True,4.99
Angeldust,0,612,True,True,0.0
Her Majestys SPIFFING,0,0,False,True,18.99
Werewolves Within(tm),0,0,False,True,29.99
Brut@l,0,0,False,True,0.0
Weird Hero,0,0,False,True,3.99
Grim Dragons,0,0,False,True,0.0
Notruf 112 - Die Feuerwehr Simulation,0,356,False,True,34.99
Assault on the Necrospire,0,0,False,True,0.0
Project Syria,0,0,True,True,0.0
Monster Puzzle,0,0,False,True,0.99
EARTHS DAWN,0,0,False,True,29.99
Fractasia,0,0,True,True,0.0
ConflictCraft,0,0,False,True,2.99
Deios II // DEIDIA,0,0,False,True,9.99
LaserCat,0,0,False,True,0.99
J.A.C.K.,0,0,False,True,0.0
Mystic Diary - Quest for Lost Brother,0,0,False,True,6.99
CONSTRUCT,0,0,False,True,7.99
Crystal Quest Classic,0,0,False,True,1.99
Abduction Episode 1: Her Name was Sarah,0,0,False,True,0.0
QUACK ATTACK 1985: TURBO DX EDITION,0,0,False,True,0.0
SoulHunt,0,0,False,True,0.0
Fist of Physics,0,0,False,True,0.0
Secret Santa,0,0,False,True,2.99
GET THE GEMS,0,0,False,True,0.99
What Remains of Edith Finch,0,0,False,True,0.0
SOS: SPECIAL OPERATIVE STORIES,0,0,False,True,0.0
CyberLink PowerDirector 15 Ultra,0,0,False,True,99.99
CyberLink PhotoDirector 8 Ultra,0,0,False,True,99.99
Orczz,0,0,False,True,4.99
ATV Quadracer Ultimate,0,0,False,True,12.99
Roadworks - The Simulation,0,0,False,True,9.99
VoxVR,0,0,False,True,0.0
Ultimate General: Civil War,0,424,False,True,29.99
THE GREY MAN,0,0,False,True,0.0
Endless Fables: The Minotaurs Curse,0,0,False,True,0.0
Escape from Pleasure Planet,0,0,False,True,0.0
Team Racing League,0,0,False,True,0.0
Salvaged,0,0,False,True,12.99
Apocalipsis,0,0,False,True,0.0
Antihero,0,0,False,True,0.0
Downward,0,0,False,True,0.0
CoLab,0,0,False,True,0.0
Bicyclism EP,0,0,False,True,7.99
Cirkele,0,0,False,True,0.0
Island Simulator 2016,0,0,False,True,7.99
Ashes of the Singularity: Escalation,81,150,False,True,39.99
Dragon Knight,0,151,False,True,3.99
Anime Studio Simulator,0,0,False,True,9.99
Strategy & Tactics: Dark Ages,0,0,False,True,0.0
Project Lounge,0,0,False,True,5.99
QUBIC,0,0,False,True,1.99
Colony,0,0,False,True,1.99
Heroes of Dire,0,0,True,True,0.0
Lazarus,0,0,True,True,0.0
Dragon Souls,0,0,True,True,0.0
Mr. Massagy,0,0,False,True,5.99
Base Raid,0,0,False,True,5.99
Glass Masquerade,0,0,False,True,5.99
Nanuleu,0,0,False,True,2.99
Kite,0,0,False,True,9.99
Nightshade/Bai Hua Bai Lang,0,0,False,True,0.0
Drunk On Nectar,0,0,False,True,14.99
Duckles: the Jisgaw Witch,0,0,False,True,0.0
Quern - Undying Thoughts,0,0,False,True,24.99
Drop Alive,0,0,True,True,0.0
Vive le Roi,0,0,False,True,0.0
SkyTime,0,0,False,True,0.99
SCUM,0,0,False,True,0.0
Line of Sight: Vietnam,68,0,False,True,9.99
SENRAN KAGURA Bon Appetit! - Full Course,0,149,False,True,29.99
Unreal Heroes,0,0,False,True,9.99
Stifled,0,0,False,True,0.0
A Duel Hand Disaster: Trackher,0,0,False,True,0.0
Junos Darkest Hour,0,0,False,True,0.0
Stratego(r) Single Player,0,0,False,True,0.0
Flying Baron 1916,0,0,False,True,14.99
Aztecalypse,0,0,False,True,1.99
Publisher Tycoon,0,0,False,True,9.99
Crate Punks,0,0,False,True,0.99
How to shoot a criminal,0,0,False,True,0.0
theHunter(tm): Call of the Wild,0,0,False,True,0.0
Surgeon Simulator: Experience Reality,0,0,False,True,19.99
Soda Girls,0,0,False,True,8.99
NBA 2KVR Experience,0,0,False,True,14.99
Zenza,0,0,False,True,3.99
Remembering Pearl Harbor,0,0,False,True,9.99
GUILTY GEAR Xrd -REVELATOR-,0,0,False,True,0.0
INTERSHELTER,0,409,False,True,12.99
The Journey Of Forgotten Memories,0,0,False,True,9.99
DWVR,0,0,False,True,0.0
Metal Noise,0,0,False,True,0.99
The Electric Shocktopus,0,0,False,True,5.99
Life of a caveman,0,0,False,True,0.0
MAGICALxSPIRAL,0,0,False,True,0.0
Where are my Internets?,0,0,False,True,0.0
Autumn Dream,0,0,False,True,2.99
Medieval Defenders,0,0,True,True,0.0
God Of Arrows VR,0,0,False,True,7.99
Ant-gravity: Tinys Adventure,0,0,False,True,0.0
GUN GODZ,0,0,True,True,0.0
Doritos VR Battle,0,0,False,True,2.99
A Normal Lost Phone,0,0,False,True,0.0
peakvox Escape Virus HD,0,0,False,True,6.99
Fated Souls 2,0,0,False,True,8.99
Asura,0,0,False,True,0.0
Escape From Nazi Labs,0,0,False,True,9.99
Alicemare,0,0,False,True,2.99
Nock: Hidden Arrow,0,0,False,True,9.99
Resin,0,0,False,True,4.99
Garden Wars,0,0,False,True,4.99
Silhouette,0,0,False,True,4.99
vRhythm,0,0,False,True,0.0
Lifeliqe VR Museum,0,0,True,True,0.0
Jumper Jape,0,0,False,True,1.99
Cubotrox,0,0,False,True,5.99
Galaxy Commando,0,0,False,True,1.99
SQUAKE,0,0,False,True,0.0
Handball 17,0,0,False,True,44.99
Bubble Labs VR,0,0,False,True,2.99
CGWallpapers,0,0,False,True,4.99
Captain Kaon,0,0,False,True,6.99
Demon Hunter 3: Revelation,0,0,False,True,9.99
DonutsnJustice,0,0,False,True,4.99
Keep Defending,0,0,False,True,6.99
Marvelous Designer 6 For Steam,0,0,False,True,320.0
Darkness and Flame: Born of Fire,0,0,False,True,6.99
Solstice Chronicles: MIA,0,0,False,True,0.0
Patchwork,0,0,False,True,4.99
Wells,0,0,False,True,0.0
Rogalia,0,0,False,True,0.0
Drunkn Bar Fight,0,0,False,True,11.99
Rugby Union Team Manager 2017,0,0,False,True,39.99
Operation: New Earth,0,0,True,True,0.0
Eisenwald: Blood of November,0,0,False,True,8.99
SosSurvival,0,0,False,True,0.0
Virtual-O,0,0,False,True,39.99
Expect The Unexpected,0,0,False,True,12.99
Moekuri: Adorable + Tactical SRPG,0,0,False,True,0.0
Kittypocalypse - Ungoggled,0,0,False,True,14.99
Please Dont Touch Anything 3D,0,0,False,True,14.99
FISH LAKE,0,0,False,True,0.0
Mages of Mystralia,0,0,False,True,0.0
Total Extreme Wrestling,0,0,False,True,19.99
Ley Lines,0,0,True,True,0.0
Slymes,0,0,False,True,9.99
Smashbox Arena,0,0,False,True,29.99
Si Kancil : The Adventurous Mouse Deer,0,0,False,True,5.99
Subject A-119,0,0,False,True,0.0
ROM: Extraction,0,0,False,True,19.99
Eternal Card Game,0,574,True,True,0.0
Exoplanet: First Contact,0,0,False,True,19.99
Dawns Light 2,0,0,False,True,2.99
Header Goal VR: Being Axel Rix,0,0,False,True,9.99
Time Leap Paradise SUPER LIVE!,0,0,True,True,0.0
ComPet,0,0,True,True,0.0
CAYNE,0,0,True,True,0.0
Flatty Animals,0,0,False,True,0.0
ligna,0,0,False,True,0.0
Filthy Lucre,0,0,False,True,0.0
Super LOH,0,0,False,True,0.99
Dont Chat With Strangers,0,0,False,True,0.0
Campfire: One of Us Is the Killer,0,0,False,True,2.99
Space Trucker,0,0,False,True,19.99
Fight Me Bro!,0,0,False,True,0.0
VR Retreat,0,0,False,True,0.0
Orcish Inn,0,0,False,True,0.0
Sword and Shield,0,0,True,True,0.0
Depth VR,0,0,False,True,0.0
Solitaire 220 Plus,0,0,False,True,9.99
4Team,0,0,False,True,7.99
Ancient Rome 2,0,0,False,True,6.99
Heroes Evolved,0,0,True,True,0.0
The Secret of Middle City,0,0,False,True,14.99
Moorhuhn schlagt zuruck,0,0,False,True,4.99
3D Chess,0,0,False,True,9.99
VR Fun World,0,0,False,True,29.99
Marblize,0,0,False,True,11.99
Phrase Shift,0,0,False,True,2.99
Percussive VR,0,0,False,True,9.99
Perfect Fit - Totemland,0,0,False,True,3.99
Grimm: Dark Legacy,0,0,False,True,14.99
Lost Grimoires: Stolen Kingdom,0,0,False,True,9.99
Groggers!,0,0,False,True,3.99
Legions of Tyrandel,0,0,False,True,0.0
MagixHome(tm) VR,0,0,True,True,0.0
Angels of Death,0,0,False,True,0.0
Red Spider: Vengeance,0,0,True,True,0.0
VR Swing Table Tennis Oculus,0,0,False,True,0.0
HEROINE ANTHEM ZERO,0,0,False,True,0.0
VR Idol Stars Project Hop Step Sing! High Quality Edition,0,0,False,True,0.0
Dantes Forest,0,0,False,True,4.99
Bad Dream: Coma,0,0,False,True,0.0
Dead Hungry,0,0,False,True,29.99
EVE: Valkyrie,69,101,False,True,59.99
Triennale Game Collection,0,0,True,True,0.0
Fiery Disaster,0,0,False,True,3.99
SugarMill,0,0,False,True,0.0
Super Island God VR,0,0,False,True,19.99
Clazer,0,0,False,True,0.0
Ball of Light,0,0,False,True,3.99
Space Cat,0,0,False,True,4.99
Tank Battle: Blitzkrieg,0,0,False,True,9.99
Jewel Quest Seven Seas Collectors Edition,0,0,False,True,12.99
Queendoom,0,0,False,True,16.99
Commercium,0,0,False,True,19.99
Hellenica,0,0,False,True,0.0
Delicious - Emilys Message in a Bottle,0,0,False,True,0.0
Lara Croft GO,0,0,False,True,9.99
Nuclear Contingency,0,0,False,True,0.0
Vox-L,0,0,False,True,0.0
PRO EVOLUTION SOCCER 2017 TRIAL EDITION,0,142,True,True,0.0
Nodiatis,0,0,True,True,0.0
PhysDrive,0,0,False,True,0.99
Skyway,0,0,False,True,7.99
Operation Abyss: New Tokyo Legacy,0,0,False,True,0.0
TRI.DEFENDER,0,0,False,True,1.99
Xemo(tm) : Robot Simulation,0,0,False,True,9.99
TZOMPANTLI,0,0,False,True,14.99
The Herbalist,0,112,False,True,5.99
Happy Maze,0,0,False,True,0.0
Wheres the Fck*ng Light - VR,0,0,True,True,0.0
Pixel Gladiator,0,0,False,True,2.99
Lost in the Rift - Reborn,0,0,False,True,4.99
Lonelyland VR,0,0,False,True,14.99
Castle Must Be Mine,0,0,False,True,6.99
Crumbled World,0,0,False,True,14.99
Kickoff Legends,0,0,True,True,0.0
Beat The Game,0,0,False,True,0.0
HandPass VR,0,0,False,True,10.99
SuperMoose,0,0,False,True,1.99
Mr. Shadow,0,0,False,True,4.99
VR Laser Harp,0,0,False,True,1.99
Void & Nothingness,0,0,False,True,4.99
Horizon Of History,0,0,False,True,9.99
Relaxation balls,0,0,False,True,0.99
SONAR Home Studio,0,0,False,True,49.99
Holo Impact : Prologue,0,0,False,True,14.99
Archer Guardian VR : The Chapter Zero,0,0,False,True,19.99
Z`code (VR for HTC Vive),0,0,False,True,19.99
Damage: Sadistic Butchering of Humanity,0,0,False,True,0.0
Tyto Online,0,0,False,True,24.99
Memory of a Broken Dimension,0,0,False,True,0.0
Next Stop 2,0,0,False,True,6.99
Draft Day Sports: Pro Basketball 2017,0,0,False,True,34.99
The Fastest Fist,0,0,False,True,9.99
Death Dojo,0,0,True,True,0.0
Delicious - Emilys Christmas Carol,0,0,False,True,12.99
Sacred Almanac Traces of Greed,0,0,False,True,4.99
Holy Avenger,0,0,False,True,9.99
Delicious - Emilys New Beginning,0,0,False,True,12.99
Children of Orc,0,0,True,True,0.0
Limelight VR,0,0,False,True,7.99
Milkmaid of the Milky Way,0,0,False,True,0.0
Badiya,0,0,False,True,19.99
Driver Booster 4 for Steam,0,158,True,True,0.0
